"URL"||"RESP_CODE"||"BRM_CATEGORY_ID"||"TITLE_DESC"||"META_KEYWORDS"||"META_DESCRIPTION"
"http://rollerssuite.com"||301||7||"Roller's Suite | Extraordinary Glass for Smoking Connoisseurs"||"premier, headshop, head shop, storage, helix, grinder, glass water bong, pipe, extraordinary bongs, bong shop, water pipe, domeless nail, oil rigs, one hitter, bongs online, bent glass, dabbing, steamroller, rollers, rollerssuite, rollers suite, suite,  dimebag, helix pipe, extraordinary glass, connoisseurs, smoking pipe, water bong, grav labs, oil slick, pure glass, buy bongs online, glass bongs online, concentrate bongs,  pulse glass, small bong, smoking bong, dabbing, glass nail,  bong case, beaker bong, bong sale, bong bag, custom bongs, infinity nail, ice bongs, dabbing bongs, perc bong, grav labs bong, pipe sale, concentrate nails,  oil nails, glass bong shop online, 420 bongs, dabbing rigs, percolator bongs, online water bongs, concentrate dish, hand blown bong, bongs and pipes online, glass bong bowl, bongs 4 sale, straight tube bong, glass on glass, shop water bongs online, specialty bongs, bong backpack, seattle pipe, hand blown pipe, dabbing nails, hand made bong, pulse gla"||"Roller's Suite specializes in a premium selection of high-end glass bongs, pipes, dab bongs, grinders, and storage bags & containers for discerning smokers."
"http://tsninsiders.com/"||403||4||"NA"||"NA"||"NA"
"http://myanonamouse.net"||302||10008||"My Anonamouse :: Login"||""||""
"http://filefactory.com"||200||10008||"FileFactory"||"free music downloads,free mp3 downloads,download free music,free music,download music,image hosting,online photo storage,free cloud storage,cloud storage free,file hosting,free file hosting"||"FileFactory is the best place to upload and share files with no limits since 2005. Send and receive any type of file up to a massive 5GB with unlimited file bandwidth."
"http://yubraca.net"||200||10008||"..::YuBraca.net::.. :: Dobro dosli na ..::YuBraca.net::.."||"domaci filmovi serije sajt muzika glazba  kursadzije grand hitovi  domace gledanje hrvatska srbija bosna crnagora slovenija makedonija"||"Sve na jednom Mjestu !"
"http://www.mobibase.com"||302||10008||"Mobibase - Connected TVs"||""||"Mobibase provide thematic TV, VOD and DTO thematic content to mobile, web and TV connected devices worldwide"
"http://www.onemoreshops.us"||3||5||"NA"||"NA"||"NA"
"http://ssl-news.info"||301||10008||"Worldwide Usenet Services - High Quality at the Best Price | SSL-News"||"usenet, newsgroup, server, usenext, newsgroups, servers, provider, anonym"||"Company SSL-News provides quality transparency and privacy. Here you will find Premium Unlimited Usenet news server services!"
"http://tunedjapan.com"||200||4||"Tuned Japan.com"||"NA"||"NA"
"http://tangledupintorrents.com"||200||10008||"TangledUpinTorrents.com"||""||""
"http://biopurus.co.uk"||200||7||"Biopurus.co.uk | Healthy Oils | Superfood"||"Magento, Varien, E-commerce"||"Biopurus eshop - Healthy oils, cosmetic oils, superfood, organic drinks and seeds for your well being. 100% Pure organic raw and natural."
"http://horsetourneys.com/deposit"||302||4||"Deposit / Withdraw - HorseTourneys.com"||""||""
"http://www.remediesforimpotence.net/"||200||5||"remediesforimpotence specializing in products against impotence, hard"||"STRONG POTENCY ERECTION, against impotence, erection of the penis. sex, improves sex, increase sexual performance, kamagra, libido, reaches sexual performance, sexual stimulant, strong erection, viagra orall jelly cialis sexual performance and desire"||"specializing in products against impotence, hard strong erection, against impotence, increase sexual performance, libido, improves sex, reaches sexual performan"
"http://elitepeptides.com"||200||5||"Elite Peptides - Buy Top Quality USA Made Research Peptides Online! Buy IGF1, GHRP, MGF, CJC-1295, Ipamorelin, Hexarelin, Melanotan 2"||"buy peptides, research peptides, buy cjc 1295, buy ghrp-6, buy igf1 lr3, usa made peptides, igf-1, buy igf, buy hexarelin, ghrh, ghrp-6, melanotan, mgf, cjc-1295, elite peptides, ipamorelin, bulk peptides, hexarelin, buy mt2,"||"Buy research peptides online! Buy 1 Get 1 FREE USA Made Peptides.  Buy GHRP-6, IGF-1, CJC-1295 online. Buy 1 get 1 deal on select ghrh peptides."
"http://cepat.us"||302||10008||"NA"||"NA"||"NA"
"http://redirect.am"||301||10008||"Redirect.am - fast and anonymous redirect service"||"redirect.am, redirect, redirection, redirector, forwarding, forward, url, free, fast, safe, anonymous"||"Redirect.am"
"http://bittorrent.com"||301||10008||"BitTorrent"||"bittorrent, BitTorrent, torrent, bittorrent, client, windows, mac, osx"||"BitTorrent is a leading software company with the fastest torrent client and sync and share software for Mac, Windows, Linux, iOS and Android."
"http://goosefiregallery.com"||200||7||"GooseFire Gallery - Dedicated to the best in modern, experimental glass art"||""||""
"http://tropicshare.com"||200||10008||"TropicShare"||""||""
"http://www.edomz.com"||200||10008||"eDomz.com - Leading Ad Network Providing Pop and CPM Advertising"||"popup, cpm, popunder, marketing, pop up ads, banner, conversion, advertising, cpc, cpm advertising"||"Work with the best CPM and popup advertising network.Using our advanced CPM and popup technology fulfill your marketing needs and start advertising with us today"
"http://yourbittorrent.com"||403||10008||"NA"||"NA"||"NA"
"http://www26.myfantasyleague.com"||301||10008||"MyFantasyLeague.com - Beyond League Management"||""||"Online fantasy football league management and information for the National Football League (NFL)"
"http://allforhealth24.com/Mildronate%2060%20capsules%20500mg"||200||5||"Buy Mildronate Meldonium 60 capsules 500mg in webstore cheap price shipping worldwide USA, Canada, Europe, instructions Mildronate Meldonium 60 capsules 500mg, desriptions, rewies, prices"||""||""
"http://deluge-torrent.org"||200||10008||"Deluge BitTorrent Client"||""||""
"http://convivea.com"||301||10008||"Convivea - Home of Bit Che"||"torrent, search, bit, bittorrent, torent, convivea, bit torrent, bit search, harvester, bitlord, utorrent, bitcomet, download, mp3, search, torrents, torrentz, bit torrents, bit che, mp3 search, p2p, peer, network, down, convivea, kazaa, diet k, dietk, internet, computers, share, file, filesharing, fileshare, bittorrent, torrent, iso, help"||""
"http://mariglowglass.la"||200||7||"Glass pipes"||""||"Glass pipes, smocking glass pipes, tobacco glass pipes"
"http://rooandco.co.uk"||301||7||"Buy Cannabis Oil | Cannabidiol | CBD Oil UK - Roo & Co."||""||"Buy low THC cannabis Oil from Roo and Co. UK. The finest products sourced from leading Cannabis Oil / CBD Oil producers across Europe and America."
"http://tt3racing.tictail.com/product/big-prize-draw-ticket"||404||4||"NA"||"NA"||"NA"
"http://globalnet.hr"||3||10008||"NA"||"NA"||"NA"
"http://mininova.org"||301||10008||"Mininova : The ultimate BitTorrent source!"||""||"Download Movies, TV Shows, Music, Software and more. Mininova is the largest BitTorrent search engine and directory on the net with thousands of torrents."
"http://fantasyfreakinfootball.com"||200||10008||"Home"||"Fantasy Freakin Football,fantasy football,sports,Jules McLean,Garret Mathany,Black Dash,draft kit,dash the blind cat"||"We see the game differently at Fantasy Freakin' Football and present our opinions in an informative and entertaining manner, from the draft kit to the podcast.  "
"http://blues-brothers.biz"||302||10008||"blues-brothers.biz :: Login"||""||""
"http://www.osrhealthcarepvtltd.com"||200||5||"Manufacturer of Generic Medicine Drop Shipper & ED Medicine by Osr Healthcare Pvt Ltd., Nagpur"||"Generic Medicine Drop Shipper, ED Medicine, Antifungal Tablets, Eye Drops, Antacid H2 Blocker Tablets, Arthritis & Pain Drugs, Orlistat Capsules, Osr Healthcare Pvt Ltd., Nagpur"||"Osr Healthcare Pvt Ltd. -  Manufacturer of Generic Medicine Drop Shipper, ED Medicine & Antifungal Tablets from Nagpur, Maharashtra, India"
"http://news.individual.net/"||200||10008||"NA"||"NA"||"NA"
"http://tw.missboy.us"||200||5||"NA"||"NA"||"NA"
"http://deviloid.net"||200||10008||"Deviloid torrent tracker, download porn XXX Adult torrents movies and pictures."||"Porn torrent, xxx torrent, download torrent, adult torrent, amateur, anal, asian, bbw, bdsm, blacks, blowjob, boob, classics, sex clips, creampies dvds, features, fetish, foreign, games, gay, gonzo, hardcore, hd vids, hentai, homemade sex, interracial, latin, lesbian, mature, orgies, images, shemales, transexuals, bizzare, site rips, straight, teens"||"Download adult torrent tracker xxx torrents sex pictures movie video femjoy met-art metart amourangels EvasGarden Hegre-art MetModels TeenModels Brazzers Bangbros Teamskeet fakeagent streetblowjob NaughtyAmerica dirtymasseur LegalPorno tryteens Monstercurves RylskyArt GirlsDoPorn Hotandmean"
"http://biosupply.co.uk"||301||5||"NA"||"NA"||"NA"
"http://limitlessforte.com"||302||5||"Limitless Forte - Supercharge Your Brain"||""||""
"http://www.remingtonpark.com"||302||4||"Remington Park : Racing & Casino"||""||""
"http://emagrenutri.com"||302||5||"Emagre Nutri"||""||"NA"
"http://iptorrents.com"||301||10008||"IPT"||""||""
"http://chomikuj.pl"||200||10008||"Chomikuj.pl"||""||""
"http://secretusenet.com"||302||10008||"Reluva Secret Usenet"||""||""
"http://gunkiss.com"||200||5||""||"My Artwork,Gunkiss,Camila Fortuna,Slipshine,Red & GUMKISS"||"Camila Fortuna. Illustration, Character Design & Comic Artist. Spanish-English."
"http://ansktracker.net"||200||10008||"NA"||"NA"||"NA"
"http://usenetxl.nl"||301||10008||"Products - yabnews"||"usenet, subscription, medium, heavy, extra, xtreme, ultimate, gratis, tryout, trial"||"Yabnews offers a number of usenet subscriptions. Try our 3 day free trial account!."
"http://tugatech.com.pt"||200||10008||"NA"||"NA"||"NA"
"http://promptfile.com"||301||10008||"PromptFile.com | Share files fast"||""||""
"http://alpha-pharma-meds.com/"||200||5||"Alpha-Pharma-Meds.com"||"buy alpha pharma, buy genuine steroids, buy anabolic, buy steroids alpha pharma, genuine alpha pharma"||"Our aim is to help with building better bodies. We are probably the best value, genuine source of anabolic steroids you can buy online.
Alpha-Pharma-Meds is the source you can trust. We deliver genuine, quality Alpha Pharma Healthcare steroids at sensible prices."
"http://www.foxleech.com"||302||10008||"FOXLEECH.COM | The Best Rapidleech Servers & Premium Downloader Debrid"||"Premium downloader ,debrid ,debrideur ,debrider ,debrideurs ,Unrestricter, Unrestricted, rapidleech,FOXLEECH , Premium rapidleech ,rapidleech premium ,premium link generator ,premium ,link generator , turbobit, turbobit premium link generator ,paid rapidleech ,buy rapidleech ,free rapidleech ,free premium rapidleech ,uploaded debrid ,rapidgator debrid ,nitroflare debrid ,uptobox debrid ,1fichier debrid ,fast debrid ,mega debrid ,cheap debrid  ,free debrid, Torrent, Torrent To direct, Direct torrent , Torrent stream, Free torrent, cloudsix debrid, Depfile debrid, alfafile debrid ,bitshare.com ,rapidgator.net ,uploaded.net ,filerio.in ,4shared.com ,netload.in ,uptobox.com ,mediafire.com ,filecloud.io ,sendspace.com ,1fichier.com ,uploading.com ,uploadboy.com ,youtube.com ,fileflyer.com ,megashares.com ,uppit.com ,firedrive.com ,shareflare.net ,4downfiles.net ,kingfiles.net ,jumbofile.net ,wushare.com ,nowdownload.ch ,filesflash.com ,mediafree.co ,mega.co.nz ,dailymotion.com ,vimeo.com ,"||"FOXLEECH.COM THE BEST RAPIDLEECH SERVER | premium rapidleech | Link Generator | hosters unrestrictor | debrid | uploaded debrid | nitroflare debrid | rapidgator debrid | multi debrid | cheap debrid | free debrid | fast debrid | speed debrid | debrid list | Torrent To Direct Link | Torrent downloader | Torrent Stream | bitshare.com | rapidgator.net | uploaded.net | filerio.in | 4shared.com | netload.in | uptobox.com | mediafire.com | filecloud.io | sendspace.com | 1fichier.com | uploading.com | uploadboy.com | youtube.com | fileflyer.com | megashares.com | uppit.com | firedrive.com | shareflare.net | 4downfiles.net | kingfiles.net | jumbofile.net | wushare.com | nowdownload.ch | filesflash.com | mediafree.co | mega.co.nz | dailymotion.com | vimeo.com | hugefiles.net | dailyuploads.net | depfile.com | allmyvideos.net | cloudsix.me | worldbytez.com | vidbull.com | mixturecloud.com | filefactory.com | mega.nz | mrfile.co | storefiles.co | mrfile.me | firedown.co | veodrop.com | faststore."
"http://sharefile.com"||301||10008||"Citrix ShareFile: Secure File Sharing and Transfer for Business"||""||"Citrix ShareFile is the secure file sharing and transfer service that's built for business. Share files with clients and colleagues professionally. Try it Free!"
"http://mastersfantasyleagues.com"||200||4||"Masters Fantasy Leagues"||""||""
"http://royalstarwholesale.com"||200||7||"Royal Star Kratom"||""||""
"http://ultimatecoinexchange.com/"||200||4||"NA"||"NA"||"NA"
"http://copy.com"||301||10008||"Blocked .:. PayPal Information Security"||""||""
"http://free-rapidleech.info"||502||10008||"NA"||"NA"||"NA"
"http://utorrent.com"||301||10008||"NA"||"NA"||"NA"
"http://imagebam.com"||301||10008||"Fast, Free Image Hosting - ImageBam"||"image hosting, free image hosting, photo sharing, upload photo, free photo gallery, photo host, image gallery"||"Free Image Hosting and photo sharing. Create an online album with bulk upload tools and share with family and friends."
"http://www.particlepeptides.com"||302||5||"Particle Peptides - Particle Peptides"||"EU made peptides,EU peptides source,buy peptides,particle peptides, research peptides"||"Description: Particle Peptides provides highest quality and purity peptides, proteins and equipment for R&D purposes manufactured in European Union."
"http://1fichier.com"||301||10008||"1fichier.com: Cloud Storage"||""||""
"http://twistytreatseeds.com"||301||7||"NA"||"NA"||"NA"
"http://thel33ts.com"||200||10008||""||""||""
"http://blackbullprotein.com"||301||5||"Black Bull Protein | Goat Whey"||""||"BLACK BULL goat whey protein is a natural dietary supplement that is very effective for muscle growth and muscle recovery."
"http://limitlessforte.com/"||302||5||"Limitless Forte - Supercharge Your Brain"||""||""
"http://www.revividcbdhemp.com/"||200||7||"Revivid CBD Tincutures | CBD Oil | Cannabidiol"||""||"Revivid CBD offers premium CBD oil helps people to begin life anew, giving them the energy and ability to do things that were impossible before. Shop Today!"
"http://english.piippu.mycashflow.fi"||200||7||"Piippu.com webshop | Piippu"||""||"Piippu.com webshop for waterpipes, vaporizers, King Size papers"
"http://www.rapideo.pl"||301||10008||"NA"||"NA"||"NA"
"http://sharesix.com"||200||10008||"Share your Files on ShareSix - Easy way to share your files"||""||"Share your Files on ShareSix - Free file upload service"
"http://goldtuganime.biz/"||200||10008||"GoldTugAnime"||"NA"||"NA"
"http://harbormexico.com"||200||5||"NA"||"NA"||"NA"
"http://box.com"||302||10008||"Customer Log In"||""||""
"http://bbstorrents.bbses.info"||200||10008||"bbstorrents.bbses.info : Home"||""||""
"http://torrentinvitesell.com"||301||10008||"TORRENT INVITE - torrent invitation, buy private trackers and torrents"||"torrent invite, torrent invitation, private trackers and torrents, torrent leech, ip torrents, hd torrent, SceneAccess, What.cd, Bitmetv, Waffles.fm, tvtorrents, torrent invitation, buy private trackers and torrents"||"torrent invite, torrent invitation, private trackers and torrents, hd torrent, buy torrent invite"
"http://kickasstorrents.ee"||502||10008||"NA"||"NA"||"NA"
"http://amazon-porter.jp"||200||5||"NA"||"NA"||"NA"
"http://vrijemp3.ws"||302||10008||"vrijemp3.ws"||""||""
"http://isep.ipp.pt"||200||10008||"ISEP"||""||""
"http://maxmed.hu"||302||5||"NA"||"NA"||"NA"
"http://royaltyhealth.com"||301||5||"Home - Royalty Health"||""||""
"http://us1009342233.trustpass.alibaba.com/"||200||5||"TWO BLUE DIAMONDS LLC - Diet Supplements,Test Strips"||"TWO BLUE DIAMONDS LLC, Diet Supplements,Test Strips"||"TWO BLUE DIAMONDS LLC, Experts in Manufacturing and Exporting Diet Supplements,Test Strips and 20 more Products. A Verified US Gold Supplier on Alibaba.com."
